Source_ID,Station_ID,Latitude,Longitude,Elevation,Station_Name,Station_State,Station_FIPS,Country,Data_Policy,WMO_ID
221,AFWA-526450,38.4670000,99.5500000,2169.00, "YEH-NIU-KOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-526610,38.8000000,101.0830000,1760.00, "SHAN-DAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-526740,38.4670000,102.1830000,1676.00, "JIN-CHANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-527070,37.0670000,92.8670000,2712.00, "T'A-ERH-TING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-527400,37.3000000,99.0170000,3627.00, "HSIN-YUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-527650,37.3670000,101.6170000,2682.00, "HAO-MEN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-527970,37.1330000,104.2170000,1402.00, "CHING-T'AI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528250,36.4500000,96.4670000,2804.00, "NUO-MU-HONG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528330,36.9500000,98.3500000,2987.00, "SERH" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528420,36.7830000,99.0830000,2925.00, "CHA-KA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528560,36.3500000,100.7830000,2743.00, "GONGHE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528680,36.0330000,101.4330000,2072.00, "HEY-IN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528760,36.3330000,102.8330000,1905.00, "MINHE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-528950,36.5830000,104.6830000,1505.00, "JINGYUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-529410,35.7170000,98.9170000,3962.00, "NAME UNKNOWN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-529430,35.7500000,99.9830000,3200.00, "XINGHAI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-529570,35.2670000,100.6500000,3290.00, "TONGDE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-529680,35.0330000,101.4670000,3565.00, "SON-AG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-529840,35.4670000,102.9830000,1920.00, "LINXIA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-529860,35.3330000,104.0000000,1905.00, "LINTAO" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-533620,42.0330000,111.5330000,1372.00, "SHARA MORON SUME" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-534780,40.1670000,112.3330000,1212.00, "YOU-YU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-535190,39.0500000,106.4000000,975.00, "SHIZUISHAN/DAWUKOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-536020,38.8330000,105.5330000,1500.00, "ALXA ZUOQI/BAYAN HO" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-536150,38.4670000,106.3170000,1005.00, "YINCHUAN (CITY)" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-537380,37.1500000,108.3830000,1438.00, "PIN-KOU-MEN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-537540,37.4670000,110.2500000,900.00, "SUIDE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-537820,37.8170000,113.5670000,908.00, "YANGQUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-538170,36.0170000,106.2830000,1676.00, "GUYUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-538210,36.7670000,107.2000000,1322.00, "HUNG-TE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-538530,36.7000000,110.9330000,1006.00, "XI-XIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-539030,35.9670000,105.7170000,1935.00, "XI-JI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-539290,35.2170000,107.8000000,1219.00, "CHANG-WU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-539420,35.7500000,109.4170000,1000.00, "LUO-CHUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-539470,35.1670000,109.0500000,914.00, "TONGCHUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-540630,44.9670000,125.6830000,240.00, "WU-CHAI-CHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-541340,43.6170000,121.3170000,274.00, "KAILU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-541420,43.7000000,123.6000000,183.00, "WO-HU-TUN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-541720,43.8500000,126.5500000,188.00, "JILIN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-541950,43.3170000,129.7500000,244.00, "WANG-CH'ING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-542130,42.9670000,119.0330000,634.00, "WUDAN/ONGNIUD QI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-542840,42.3330000,127.2830000,610.00, "FUSONG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-542870,42.1670000,127.5000000,975.00, "SONGJIANGHE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-543350,41.3830000,121.8000000,25.00, "GOUBANGZI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-543390,41.1330000,122.9830000,17.00, "ANSHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-543510,41.8830000,124.0830000,273.00, "DA-HUO-FANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-543630,41.7170000,125.9170000,312.00, "TONGHUA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-543650,41.2670000,125.3670000,204.00, "HUANREN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-544290,40.2000000,117.9670000,152.00, "ZUNHUA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-544540,40.3500000,120.3500000,18.00, "SUIZHONG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-544831,40.8830000,123.9000000,235.00, "CAOHEKOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-545180,39.0500000,116.4000000,8.00, "BAXIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-545630,39.6330000,121.9830000,17.00, "FUXIAN/WAFANGDIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-546160,38.3330000,116.8330000,11.00, "CANGZHOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-546430,38.9670000,119.9500000,6.00, "MOORED VESSEL" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-546460,38.3500000,119.6830000,6.00, "MOORED VESSEL" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-547050,37.3670000,115.3830000,42.00, "NANGONG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-547360,37.5500000,118.7330000,6.00, "YONGAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-547740,37.4500000,122.0330000,61.00, "WEIHAI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-548520,36.9830000,120.6500000,72.00, "LAIYANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-549360,35.5500000,118.7500000,109.00, "JUXIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-549520,35.9670000,120.4830000,25.00, "FLASHING LIGHT" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-552480,32.3000000,84.0500000,4420.00, "LUMARINGBO" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-554370,30.5500000,81.4330000,4736.00, "T'U-KO-ERH-HO-KUNG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-555690,29.0670000,87.6830000,4237.00, "LHAZE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-555850,29.5000000,90.2500000,-999.00, "BOGUS CHINESE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-556900,28.7000000,91.6330000,4336.00, "CHE-KU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-560340,33.8000000,97.1330000,4419.00, "QINGSHUI-HE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-560670,33.4670000,101.4830000,3350.00, "JIGZHI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-560740,34.2000000,102.3000000,3109.00, "GA-HAI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-561780,31.0170000,102.3670000,2426.00, "XIAO-JIN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-563860,29.5670000,103.7670000,440.00, "LESHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-564590,28.1500000,100.9330000,2743.00, "TU-ZHA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-565330,27.6830000,98.3500000,3352.00, "LA-WAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-565430,27.7000000,99.7000000,3001.00, "ZHONGDIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-565480,27.2170000,99.3170000,2743.00, "WEIXI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-565650,27.4330000,101.5330000,2591.00, "YANYUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-566640,26.3670000,101.2170000,1210.00, "LA-SHI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-567410,25.7830000,98.8500000,2377.00, "LIU-KU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-567930,25.7830000,104.9500000,2133.00, "PU-AN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-568750,24.4500000,102.5670000,1677.00, "YUXI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-569750,23.3170000,102.3670000,1215.00, "YI-SHA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-569940,23.3670000,104.3830000,1278.00, "WENSHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-570160,34.3500000,107.1330000,610.00, "BAOJI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-570340,34.5330000,108.2330000,335.00, "QIAN-XIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-570770,34.1500000,112.1000000,753.00, "TIEN-HU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-570890,34.0000000,113.9670000,72.00, "XUCHANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-570910,34.7500000,114.4170000,67.00, "KAIFENG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-571340,33.4500000,108.2500000,548.00, "WEN-HUANG-PING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-571430,33.9170000,109.9500000,748.00, "SHANGXIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-571440,33.4170000,109.1500000,610.00, "CHEN-AN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-572320,32.9000000,108.5170000,457.00, "HAN-YIN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-572510,32.7670000,110.1170000,610.00, "BAIHE" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-573130,31.9000000,106.7000000,360.00, "BAZHONG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-573850,31.7170000,113.3670000,61.00, "SUIZHOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-574500,31.0170000,110.7000000,442.00, "ZIGUI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-574510,30.7830000,110.2670000,1188.00, "LU-CONG-PO" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-574580,30.2000000,110.6670000,915.00, "WU-FENG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-575371,29.3000000,108.1670000,91.00, "PENG-SHUI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-575450,29.5330000,109.3830000,561.00, "LAIFENG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-575740,29.4330000,112.1830000,28.00, "ANXIANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-575830,29.7170000,113.8830000,61.00, "PUQI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-576080,28.2170000,105.4330000,366.00, "XUYONG/YONGNING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-576490,28.2670000,109.6830000,560.00, "QIAN-ZHOU-ZHEN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-576690,28.1500000,111.6330000,201.00, "MEI-CHENG-ZHEN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-576710,28.8500000,112.3830000,27.00, "YUANJIANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-576820,28.7500000,113.6170000,88.00, "PINGJIANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-577740,27.4500000,112.2000000,916.00, "SHUANG-FENG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-578030,26.7000000,105.7670000,1676.00, "ZHI-JIN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-578720,26.9330000,112.5830000,98.00, "HENGYANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-578930,26.7830000,114.9000000,50.00, "TAI-HO" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-578961,26.3330000,114.5000000,152.00, "SUI-CHUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-579470,25.0670000,109.2500000,183.00, "RONG-SHUI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-579650,25.6170000,111.6000000,152.00, "DAOXIAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-580150,34.4170000,116.3330000,44.00, "TANG-SHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-581380,33.3330000,118.6670000,2.00, "HONGZE HU (LAKE)" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-582150,32.5830000,116.7830000,23.00, "SHOUXIAN/SHOUYANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-582590,32.1000000,120.8670000,1.00, "NANTONG/JINSHA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-583430,31.7670000,119.9500000,15.00, "CHANGZHOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-583580,31.2670000,120.6170000,19.00, "SUZHOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-584020,30.7500000,115.6670000,116.00, "YINGSHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-584070,30.0670000,115.3330000,29.00, "QIZHOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-584640,30.6170000,121.0830000,7.00, "ZHA-PU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-584730,30.7170000,122.8170000,197.00, "SHENG SHANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-585190,29.0830000,116.8830000,31.00, "GU-XIAN-DU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-585310,29.7170000,118.2670000,145.00, "TUNXI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-585490,29.1500000,119.6330000,35.00, "JINHUA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-586080,28.0500000,115.5330000,40.00, "QINGJIANG/ZHANGSHUZ" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-586180,38.0830000,116.5500000,13.00, "POTOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-586340,28.6830000,118.2500000,94.00, "YUSHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-586470,28.1000000,119.0830000,180.00, "LONGQUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-586670,28.1330000,121.2170000,100.00, "YU-HUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-588460,26.5170000,119.5330000,85.00, "LUOYUAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-589180,25.0670000,116.3500000,207.00, "SHANGHANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-589270,25.1000000,117.0170000,341.00, "LONGYAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-589691,25.0670000,121.5330000,6.00, "TAIPEI" ,"  ",TW," ","WMO Resolution 40","     ",
221,AFWA-590210,25.0830000,107.2000000,305.00, "TIAN'E/LIUPAI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-590650,24.4670000,111.5670000,91.00, "HEXIAN/BABU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-591260,24.6330000,117.6500000,24.00, "ZHANGZHOU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-591330,24.8000000,118.5830000,22.00, "JIN-JIANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-592180,23.1330000,106.4170000,740.00, "XINJING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-592280,23.1330000,107.6500000,457.00, "LONG'AN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-592420,23.8500000,109.4170000,76.00, "DA-WAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-592980,23.0830000,114.4170000,16.00, "HUI-YANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-593030,23.9670000,115.9670000,152.00, "SONG-LIN-BA" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-593170,23.0830000,116.3000000,30.00, "HUILAI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-593461,23.5330000,119.5670000,21.00, "P'ENG-HU" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-594620,22.7170000,111.5500000,134.00, "LUODING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-594780,22.2670000,112.7830000,46.00, "TAI-SHAN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-595501,22.9500000,120.2170000,16.00, "TAINAN" ,"  ",TW," ","WMO Resolution 40","     ",
221,AFWA-595601,22.8000000,121.1830000,37.00, "CHIHHANG" ,"  ",TW," ","WMO Resolution 40","     ",
221,AFWA-596260,21.5500000,107.9670000,13.00, "DONG-XING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-596470,21.0330000,109.1170000,41.00, "WEI-ZHOU ISLAND" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-596640,21.5170000,111.3000000,8.00, "TIAN-CHENG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-597540,20.3670000,110.1670000,109.00, "XUWEN" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-598490,19.0670000,109.8830000,243.00, "XIN-SHI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-599540,18.5000000,110.0000000,50.00, "LING-SHUI" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-601191,34.3000000,-6.6170000,6.00, "KENITRA (RMAF)" ,"  ",MO," ","WMO Resolution 40","     ",
221,AFWA-602051,32.1170000,-7.8830000,422.00, "BEN GUERIR AIR BASE" ,"  ",MO," ","WMO Resolution 40","     ",
221,AFWA-604850,35.7670000,-0.8000000,104.00, "CAP FALCON" ,"  ",AG," ","WMO Resolution 40","     ",
221,AFWA-605050,35.7170000,-0.7170000,111.00, "ORAN/TAFAROUI" ,"  ",AG," ","WMO Resolution 40","     ",
221,AFWA-606080,28.1330000,6.8330000,387.00, "BORDJ OMAR DRISS" ,"  ",AG," ","WMO Resolution 40","     ",
221,AFWA-619030,-71.0500000,-10.9000000,37.00, "UNKN" ,"  ",AY," ","WMO Resolution 40","     ",
221,AFWA-619810,-20.9330000,55.2830000,11.00, "LE PORT" ,"  ",RE," ","WMO Resolution 40","     ",
221,AFWA-620111,32.9000000,13.2830000,4.00, "WHEELUS FLD" ,"  ",LY," ","WMO Resolution 40","     ",
221,AFWA-626701,18.3330000,36.3670000,639.00, "HAYYA" ,"  ",SU," ","WMO Resolution 40","     ",
221,AFWA-627731,13.1500000,33.9500000,429.00, "SINJAH" ,"  ",SU," ","WMO Resolution 40","     ",
221,AFWA-629510,4.2670000,33.5670000,1980.00, "NAGICHOT" ,"  ",OD," ","WMO Resolution 40","     ",
221,AFWA-630141,15.7830000,38.4500000,1402.00, "KEREN" ,"  ",ER," ","WMO Resolution 40","     ",
221,AFWA-630221,15.4500000,39.1000000,460.00, "GINDA" ,"  ",ER," ","WMO Resolution 40","     ",
221,AFWA-630291,14.8830000,38.8170000,1972.00, "ADI UGRI (VILLAGE)" ,"  ",ER," ","WMO Resolution 40","     ",
221,AFWA-630301,14.8000000,39.3830000,2642.00, "ADI KEYEH (VILLAGE)" ,"  ",ER," ","WMO Resolution 40","     ",
221,AFWA-632610,1.8330000,44.7500000,69.00, "GENALE" ,"  ",SO," ","WMO Resolution 40","     ",
221,AFWA-632620,1.7170000,44.7670000,12.00, "EL MUGNE" ,"  ",SO," ","WMO Resolution 40","     ",
221,AFWA-632650,0.5170000,42.0670000,29.00, "AFMADU" ,"  ",SO," ","WMO Resolution 40","     ",
221,AFWA-632660,0.5000000,42.7670000,24.00, "ALESSANDRA" ,"  ",SO," ","WMO Resolution 40","     ",
221,AFWA-632710,-0.3330000,42.5670000,8.00, "JONTE" ,"  ",SO," ","WMO Resolution 40","     ",
221,AFWA-636631,1.2330000,35.1170000,2134.00, "KAPENGURIA" ,"  ",KE," ","WMO Resolution 40","     ",
221,AFWA-641520,-0.5830000,24.3500000,405.00, "OPALA" ,"  ",CG," ","WMO Resolution 40","     ",
221,AFWA-646031,6.5170000,18.2830000,467.00, "BOUCA" ,"  ",CT," ","WMO Resolution 40","     ",
221,AFWA-649221,4.6830000,12.3670000,623.00, "NANGA-EBOKO" ,"  ",CM," ","WMO Resolution 40","     ",
221,AFWA-649621,3.5170000,15.0500000,534.00, "YOKADOUMA" ,"  ",CM," ","WMO Resolution 40","     ",
221,AFWA-650020,6.4670000,7.5670000,142.00, "ENUGU" ,"  ",NI," ","WMO Resolution 40","     ",
221,AFWA-674420,-13.2670000,31.9330000,573.00, "MFUWE" ,"  ",ZA," ","WMO Resolution 40","     ",
221,AFWA-680041,-20.4000000,16.5170000,1369.00, "OMATJENNE" ,"  ",WA," ","WMO Resolution 40","     ",
221,AFWA-680130,-17.8830000,15.9500000,1096.00, "ONDANGWA" ,"  ",WA," ","WMO Resolution 40","     ",
221,AFWA-681780,-23.1500000,29.7000000,945.00, "LOUIS TRICHARDT" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-682300,-25.0330000,22.1330000,-999.00, "MABUASEHUBE" ,"  ",BC," ","WMO Resolution 40","     ",
221,AFWA-682320,-23.8000000,24.4330000,-999.00, "KHUTSE" ,"  ",BC," ","WMO Resolution 40","     ",
221,AFWA-682413,-25.8000000,25.5500000,1277.00, "LOKALENG" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-682860,-24.9330000,30.8330000,1441.00, "GRASKOP-SKOOL" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-683300,-26.8830000,22.0500000,932.00, "VANZYLSRUS" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-683670,-26.0170000,29.6000000,1576.00, "HENDRINA/PRIVATE" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-683690,-26.2500000,28.1500000,1668.00, "GERMISTON" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-683710,-26.5170000,28.3670000,1560.00, "HEIDELBERG" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-684150,-28.1170000,29.9670000,1500.00, "DURNACOL" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-684300,-28.3170000,23.0670000,1323.00, "POSTMASBURG" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-685630,-30.9670000,26.3170000,1437.00, "BURGERSDORP" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-685845,-29.7670000,31.0670000,6.00, "DURBAN/VIRGINIA" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-686160,-31.6000000,18.7500000,147.00, "VANRHYSDORP" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-686460,-31.5000000,26.9500000,1485.00, "WILLOW PARK" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-687380,-32.9330000,24.6670000,424.00, "JANSENVILLE" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-687523,-32.9000000,27.2830000,594.00, "BISHO" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-687681,-32.2330000,28.9170000,37.00, "MBASHE" ,"  ",SF," ","WMO Resolution 40","     ",
221,AFWA-695419,36.1330000,43.5830000,408.00, "ERBIL" ,"  ",IZ," ","WMO Resolution 40","     ",
221,AFWA-697049,24.1330000,47.9330000,497.00, "AL KHARJI" ,"  ",SA," ","WMO Resolution 40","     ",
221,AFWA-700264,71.3170000,-155.2170000,0.00, "SSDC" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-700636,70.2500000,-148.3330000,14.00, "PRUDHOE BAY" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-700639,69.1670000,-148.8170000,297.00, "HAPPY VALLEY" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-700867,69.7170000,-148.6830000,108.00, "FRANKLIN BLUFFS" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-700868,68.1830000,-149.4170000,1032.00, "ATIGUN" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-701334,66.8830000,-162.6000000,3.00, "KOTZEBUE" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-701746,67.6830000,-149.7330000,447.00, "DIETRICK (PRIVATE)" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-701749,67.4000000,-150.1170000,360.00, "WISEMAN ARPT" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-701795,65.9330000,-149.8330000,155.00, "FIVE MILE CAMP" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702061,63.3170000,-168.9670000,11.00, "NORTHEAST CAPE AFS" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702616,66.4500000,-150.5830000,389.00, "OLD MAN" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702629,56.0000000,-134.1333333,10.00, "CAPE DECISION CG HELIPORT" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702646,63.6500000,-148.8000000,625.00, "MT MCKINLEY NATL PK" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702674,65.8330000,-144.0670000,182.00, "CIRCLE CITY AIRPORT" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702696,61.6330000,-149.0330000,236.00, "LAZY MTN/WOLVERINE" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702795,60.4000000,-146.0830000,110.00, "HINCHINBROOK" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702965,60.4830000,-146.6000000,14.00, "JOHNSTONE POINT" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-702987,60.4670000,-164.7000000,4.00, "NIGHTMUTE" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-703600,59.8000000,-144.6000000,18.00, "CAPE SAINT ELIAS" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-703715,56.8500000,-135.5330000,15.00, "BIORKA ISLAND SAWRS" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-703816,58.2500000,-134.9000000,0.00, "FUNTER BAY SEAPLANE" ,AK,US," ","WMO Resolution 40","     ",
